image_name,image_id,bbox,object,score
./aesop/data/images/0481/panel_2.jpg,0481_2,"[0.0, 0.402695894241333, 425.9293518066406, 174.2670440673828]",sky,0.78
./aesop/data/images/0481/panel_2.jpg,0481_2,"[379.83465576171875, 226.07545471191406, 407.23028564453125, 247.733154296875]",hand,0.6
./aesop/data/images/0481/panel_2.jpg,0481_2,"[0.0, 2.4057624340057373, 248.0337677001953, 224.7649688720703]",sky,0.53
./aesop/data/images/0481/panel_2.jpg,0481_2,"[101.09832000732422, 3.3732097148895264, 406.5890808105469, 257.2048034667969]",kite,0.53
./aesop/data/images/0481/panel_2.jpg,0481_2,"[234.9763946533203, 0.0, 695.53759765625, 141.71768188476562]",sky,0.47
./aesop/data/images/0481/panel_2.jpg,0481_2,"[502.7601623535156, 220.64004516601562, 628.8406372070312, 282.49462890625]",dog,0.47
./aesop/data/images/0481/panel_2.jpg,0481_2,"[298.2274169921875, 119.41980743408203, 402.23150634765625, 321.0986328125]",boy,0.46
./aesop/data/images/0481/panel_2.jpg,0481_2,"[477.3010559082031, 211.4831085205078, 656.4527587890625, 312.3272705078125]",dog,0.42
./aesop/data/images/0481/panel_2.jpg,0481_2,"[279.8728332519531, 91.55280303955078, 440.3424377441406, 367.75103759765625]",boy,0.36
./aesop/data/images/4793/panel_0.jpg,4793_0,"[423.8139953613281, 0.0, 609.783203125, 113.8112564086914]",window,0.9
./aesop/data/images/4793/panel_0.jpg,4793_0,"[1.1035161018371582, 54.52157211303711, 145.25804138183594, 393.8896789550781]",door,0.88
./aesop/data/images/4793/panel_0.jpg,4793_0,"[533.5540161132812, 244.86135864257812, 690.7960815429688, 395.3569641113281]",table,0.78
./aesop/data/images/4793/panel_0.jpg,4793_0,"[118.24072265625, 0.0, 456.5090026855469, 317.7239990234375]",wall,0.76
./aesop/data/images/4793/panel_0.jpg,4793_0,"[459.0862731933594, 0.0, 688.47021484375, 146.90794372558594]",window,0.7
./aesop/data/images/4793/panel_0.jpg,4793_0,"[236.5882568359375, 65.14408874511719, 693.5579833984375, 289.4590759277344]",wall,0.68
./aesop/data/images/4793/panel_0.jpg,4793_0,"[451.4747619628906, 0.0, 700.0, 282.50006103515625]",wall,0.66
./aesop/data/images/4793/panel_0.jpg,4793_0,"[112.79513549804688, 185.6053466796875, 151.21246337890625, 213.81967163085938]",hair,0.64
./aesop/data/images/4793/panel_0.jpg,4793_0,"[607.78515625, 184.72702026367188, 663.3278198242188, 283.8011474609375]",speaker,0.52
./aesop/data/images/4793/panel_0.jpg,4793_0,"[0.0, 0.0, 320.0090637207031, 266.5755615234375]",wall,0.5
./aesop/data/images/4793/panel_1.jpg,4793_1,"[422.6262512207031, 0.0, 612.2054443359375, 115.61753845214844]",window,0.94
./aesop/data/images/4793/panel_1.jpg,4793_1,"[135.5615997314453, 39.57185745239258, 611.5809936523438, 305.5939636230469]",wall,0.81
./aesop/data/images/4793/panel_1.jpg,4793_1,"[555.6511840820312, 242.7663116455078, 698.6698608398438, 373.97125244140625]",table,0.79
./aesop/data/images/4793/panel_1.jpg,4793_1,"[1.6476378440856934, 7.20817232131958, 146.42970275878906, 370.1029968261719]",door,0.77
./aesop/data/images/4793/panel_1.jpg,4793_1,"[315.1410827636719, 0.0, 700.0, 292.7657165527344]",wall,0.72
./aesop/data/images/4793/panel_1.jpg,4793_1,"[57.526058197021484, 0.0, 385.1339111328125, 278.54376220703125]",wall,0.71
./aesop/data/images/4793/panel_1.jpg,4793_1,"[208.45126342773438, 193.2952423095703, 249.04257202148438, 221.62696838378906]",hair,0.69
./aesop/data/images/4793/panel_1.jpg,4793_1,"[175.22091674804688, 180.85684204101562, 294.16009521484375, 350.7781982421875]",girl,0.65
./aesop/data/images/4793/panel_1.jpg,4793_1,"[451.2279357910156, 93.05721282958984, 494.5637512207031, 119.8412094116211]",hair,0.62
./aesop/data/images/4793/panel_1.jpg,4793_1,"[447.5683288574219, 89.77025604248047, 497.4324035644531, 140.7682647705078]",head,0.6
./aesop/data/images/4793/panel_2.jpg,4793_2,"[423.81903076171875, 0.0, 609.7866821289062, 113.81497192382812]",window,0.9
./aesop/data/images/4793/panel_2.jpg,4793_2,"[1.974490761756897, 7.368994235992432, 147.3416290283203, 371.3555908203125]",door,0.84
./aesop/data/images/4793/panel_2.jpg,4793_2,"[555.4046630859375, 242.5432891845703, 698.811767578125, 374.3968200683594]",table,0.77
./aesop/data/images/4793/panel_2.jpg,4793_2,"[148.11410522460938, 19.58940315246582, 474.13690185546875, 296.42822265625]",wall,0.71
./aesop/data/images/4793/panel_2.jpg,4793_2,"[459.0897521972656, 0.0, 688.4703369140625, 146.90582275390625]",window,0.7
./aesop/data/images/4793/panel_2.jpg,4793_2,"[451.05694580078125, 0.0, 700.0, 282.6249694824219]",wall,0.64
./aesop/data/images/4793/panel_2.jpg,4793_2,"[133.8505859375, 131.17337036132812, 182.4484100341797, 183.7173309326172]",head,0.6
./aesop/data/images/4793/panel_2.jpg,4793_2,"[326.0937805175781, 176.41831970214844, 417.1822509765625, 333.2615966796875]",woman,0.59
./aesop/data/images/4793/panel_2.jpg,4793_2,"[209.63160705566406, 35.533470153808594, 680.8218994140625, 295.6168212890625]",wall,0.58
./aesop/data/images/4793/panel_2.jpg,4793_2,"[7.880350589752197, 33.11253356933594, 132.68186950683594, 214.1356658935547]",door,0.56
./aesop/data/images/0872/panel_0.jpg,0872_0,"[58.92002487182617, 5.06891393661499, 541.4354858398438, 286.4673767089844]",wall,0.92
./aesop/data/images/0872/panel_0.jpg,0872_0,"[519.3997802734375, 15.79233455657959, 654.830078125, 164.395263671875]",window,0.89
./aesop/data/images/0872/panel_0.jpg,0872_0,"[448.66973876953125, 107.83355712890625, 574.85791015625, 231.80868530273438]",television,0.86
./aesop/data/images/0872/panel_0.jpg,0872_0,"[0.0, 16.918737411499023, 71.3804702758789, 221.0084991455078]",door,0.81
./aesop/data/images/0872/panel_0.jpg,0872_0,"[0.0, 0.0, 396.74981689453125, 223.57550048828125]",wall,0.74
./aesop/data/images/0872/panel_0.jpg,0872_0,"[275.5256042480469, 21.248933792114258, 700.0, 299.9462585449219]",wall,0.68
./aesop/data/images/0872/panel_0.jpg,0872_0,"[604.5770874023438, 178.27426147460938, 665.6541137695312, 258.58209228515625]",plant,0.62
./aesop/data/images/0872/panel_0.jpg,0872_0,"[438.0809326171875, 202.06227111816406, 601.1465454101562, 305.4056701660156]",stand,0.61
./aesop/data/images/0872/panel_0.jpg,0872_0,"[495.65771484375, 1.1906821727752686, 671.468505859375, 237.66285705566406]",window,0.61
./aesop/data/images/0872/panel_0.jpg,0872_0,"[71.66632080078125, 148.3695526123047, 453.0826721191406, 365.12396240234375]",suitcase,0.52
./aesop/data/images/0872/panel_1.jpg,0872_1,"[97.55887603759766, 170.16026306152344, 193.48973083496094, 355.1337585449219]",pants,0.74
./aesop/data/images/0872/panel_1.jpg,0872_1,"[229.5513153076172, 130.1595458984375, 254.94586181640625, 152.91665649414062]",hand,0.56
./aesop/data/images/0872/panel_1.jpg,0872_1,"[334.65985107421875, 205.0780792236328, 648.8485107421875, 397.20477294921875]",table,0.56
./aesop/data/images/0872/panel_1.jpg,0872_1,"[24.554759979248047, 22.52147674560547, 496.18621826171875, 303.8084716796875]",wall,0.48
./aesop/data/images/0872/panel_1.jpg,0872_1,"[448.7661437988281, 1.7825069427490234, 696.0814819335938, 147.81260681152344]",sky,0.42
./aesop/data/images/0872/panel_1.jpg,0872_1,"[176.1914825439453, 1.1599963903427124, 661.4118041992188, 139.22735595703125]",sky,0.39
./aesop/data/images/0872/panel_1.jpg,0872_1,"[116.22871398925781, 242.56143188476562, 603.4120483398438, 398.13494873046875]",table,0.38
./aesop/data/images/0872/panel_1.jpg,0872_1,"[377.5578918457031, 293.13983154296875, 401.5491027832031, 322.27081298828125]",shoe,0.37
./aesop/data/images/0872/panel_1.jpg,0872_1,"[170.23097229003906, 14.570999145507812, 655.4933471679688, 283.44427490234375]",wall,0.34
./aesop/data/images/0872/panel_1.jpg,0872_1,"[44.14512252807617, 110.00090026855469, 274.72613525390625, 378.9165954589844]",woman,0.3
./aesop/data/images/0872/panel_2.jpg,0872_2,"[257.6036071777344, 257.830322265625, 428.9779052734375, 357.6375732421875]",dog,0.56
./aesop/data/images/0872/panel_2.jpg,0872_2,"[196.69798278808594, 172.29122924804688, 694.9315185546875, 398.8813781738281]",wall,0.54
./aesop/data/images/0872/panel_2.jpg,0872_2,"[198.28517150878906, 113.21200561523438, 334.2054443359375, 283.60650634765625]",girl,0.53
./aesop/data/images/0872/panel_2.jpg,0872_2,"[0.0, 0.0, 488.412353515625, 137.64756774902344]",sky,0.5
./aesop/data/images/0872/panel_2.jpg,0872_2,"[0.0, 1.0783438682556152, 293.9879455566406, 190.325439453125]",sky,0.46
./aesop/data/images/0872/panel_2.jpg,0872_2,"[37.76612854003906, 16.110687255859375, 215.30340576171875, 300.2403564453125]",boy,0.44
./aesop/data/images/0872/panel_2.jpg,0872_2,"[399.6168212890625, 287.2175598144531, 424.16082763671875, 310.97930908203125]",face,0.44
./aesop/data/images/0872/panel_2.jpg,0872_2,"[209.6566925048828, 1.1356945037841797, 700.0, 195.8508758544922]",sky,0.39
./aesop/data/images/0872/panel_2.jpg,0872_2,"[149.51412963867188, 42.50972366333008, 328.6036071777344, 351.08880615234375]",girl,0.38
./aesop/data/images/0872/panel_2.jpg,0872_2,"[184.0713653564453, 207.20977783203125, 318.7617492675781, 332.9014587402344]",pants,0.36
./aesop/data/images/1395/panel_0.jpg,1395_0,"[0.0, 3.199700117111206, 262.84185791015625, 186.9815673828125]",sky,0.83
./aesop/data/images/1395/panel_0.jpg,1395_0,"[16.11530303955078, 0.639731764793396, 488.44580078125, 159.58624267578125]",sky,0.65
./aesop/data/images/1395/panel_0.jpg,1395_0,"[523.3499755859375, 143.90968322753906, 564.4928588867188, 169.18582153320312]",hair,0.59
./aesop/data/images/1395/panel_0.jpg,1395_0,"[515.7355346679688, 184.1427764892578, 570.0108642578125, 245.15054321289062]",shirt,0.56
./aesop/data/images/1395/panel_0.jpg,1395_0,"[505.7098693847656, 159.537353515625, 584.7636108398438, 331.5921630859375]",girl,0.48
./aesop/data/images/1395/panel_0.jpg,1395_0,"[518.2506103515625, 135.4533233642578, 570.2863159179688, 188.37820434570312]",head,0.43
./aesop/data/images/1395/panel_0.jpg,1395_0,"[351.8775634765625, 3.118391990661621, 700.0, 199.11703491210938]",sky,0.38
./aesop/data/images/1395/panel_0.jpg,1395_0,"[558.9292602539062, 82.95150756835938, 590.8431396484375, 110.21439361572266]",kite,0.38
./aesop/data/images/1395/panel_0.jpg,1395_0,"[2.4643495082855225, 176.2293243408203, 232.9654998779297, 269.626220703125]",board,0.36
./aesop/data/images/1395/panel_0.jpg,1395_0,"[0.5281922221183777, 31.942365646362305, 434.96319580078125, 237.51959228515625]",sky,0.36
./aesop/data/images/1395/panel_1.jpg,1395_1,"[402.7637023925781, 9.466320991516113, 600.9628295898438, 129.4110107421875]",window,0.92
./aesop/data/images/1395/panel_1.jpg,1395_1,"[97.36009216308594, 284.62261962890625, 146.25460815429688, 358.4872741699219]",pants,0.65
./aesop/data/images/1395/panel_1.jpg,1395_1,"[349.42999267578125, 204.28054809570312, 394.16815185546875, 273.6828918457031]",door,0.55
./aesop/data/images/1395/panel_1.jpg,1395_1,"[69.6757583618164, 200.46566772460938, 160.62350463867188, 366.5656433105469]",girl,0.55
./aesop/data/images/1395/panel_1.jpg,1395_1,"[0.0, 0.7503199577331543, 259.7214050292969, 130.0496368408203]",sky,0.54
./aesop/data/images/1395/panel_1.jpg,1395_1,"[503.6605224609375, 190.8622589111328, 576.0996704101562, 276.41864013671875]",drawers,0.52
./aesop/data/images/1395/panel_1.jpg,1395_1,"[0.0, 276.194580078125, 374.19683837890625, 399.20404052734375]",floor,0.51
./aesop/data/images/1395/panel_1.jpg,1395_1,"[168.03753662109375, 83.49177551269531, 621.50244140625, 318.0529479980469]",building,0.47
./aesop/data/images/1395/panel_1.jpg,1395_1,"[70.28584289550781, 104.26818084716797, 525.39697265625, 332.1316223144531]",train,0.45
./aesop/data/images/1395/panel_1.jpg,1395_1,"[342.9556579589844, 82.41946411132812, 696.7478637695312, 371.19635009765625]",building,0.42
./aesop/data/images/1395/panel_2.jpg,1395_2,"[241.080810546875, 151.60211181640625, 282.75555419921875, 178.61941528320312]",hair,0.65
./aesop/data/images/1395/panel_2.jpg,1395_2,"[0.0, 1.4114900827407837, 359.21063232421875, 167.60072326660156]",sky,0.65
./aesop/data/images/1395/panel_2.jpg,1395_2,"[0.0, 133.5874481201172, 239.58197021484375, 339.62530517578125]",bench,0.63
./aesop/data/images/1395/panel_2.jpg,1395_2,"[306.865966796875, 2.7039456367492676, 700.0, 200.07142639160156]",sky,0.45
./aesop/data/images/1395/panel_2.jpg,1395_2,"[92.18214416503906, 2.527103900909424, 545.3240356445312, 184.10923767089844]",sky,0.43
./aesop/data/images/1395/panel_2.jpg,1395_2,"[41.34684371948242, 100.68724822998047, 95.33563995361328, 158.57391357421875]",head,0.4
./aesop/data/images/1395/panel_2.jpg,1395_2,"[33.11090850830078, 152.32888793945312, 108.20089721679688, 228.1238250732422]",shirt,0.39
./aesop/data/images/1395/panel_2.jpg,1395_2,"[26.494794845581055, 12.751421928405762, 113.79569244384766, 159.53114318847656]",kite,0.35
./aesop/data/images/1395/panel_2.jpg,1395_2,"[261.5328063964844, 10.126485824584961, 692.0203247070312, 322.65093994140625]",kite,0.32
./aesop/data/images/1395/panel_2.jpg,1395_2,"[189.8114776611328, 147.82066345214844, 305.4847412109375, 298.47076416015625]",girl,0.32
./aesop/data/images/0319/panel_0.jpg,0319_0,"[343.7222900390625, 130.03570556640625, 441.89404296875, 330.1253356933594]",woman,0.7
./aesop/data/images/0319/panel_0.jpg,0319_0,"[298.22662353515625, 0.0020104756113141775, 698.33837890625, 146.98541259765625]",sky,0.67
./aesop/data/images/0319/panel_0.jpg,0319_0,"[365.7606506347656, 127.54138946533203, 416.1098937988281, 181.8884735107422]",head,0.65
./aesop/data/images/0319/panel_0.jpg,0319_0,"[162.07354736328125, 162.07601928710938, 450.00811767578125, 397.1758728027344]",kite,0.59
./aesop/data/images/0319/panel_0.jpg,0319_0,"[95.04414367675781, 116.79729461669922, 122.99110412597656, 138.68838500976562]",hand,0.59
./aesop/data/images/0319/panel_0.jpg,0319_0,"[2.135108709335327, 116.25007629394531, 120.44682312011719, 304.4249267578125]",woman,0.57
./aesop/data/images/0319/panel_0.jpg,0319_0,"[1.2381162643432617, 1.0212335586547852, 304.9937744140625, 186.03369140625]",sky,0.55
./aesop/data/images/0319/panel_0.jpg,0319_0,"[10.078376770019531, 123.4494400024414, 434.108642578125, 326.99755859375]",kite,0.51
./aesop/data/images/0319/panel_0.jpg,0319_0,"[301.0664367675781, 112.92868041992188, 483.5084228515625, 397.62359619140625]",woman,0.49
./aesop/data/images/0319/panel_0.jpg,0319_0,"[21.461746215820312, 57.56760787963867, 75.1099624633789, 114.39639282226562]",head,0.49
./aesop/data/images/0319/panel_1.jpg,0319_1,"[265.0448303222656, 185.50038146972656, 283.8118591308594, 209.59068298339844]",hand,0.73
./aesop/data/images/0319/panel_1.jpg,0319_1,"[1.0285797119140625, 1.1576415300369263, 304.7417297363281, 185.74911499023438]",sky,0.64
./aesop/data/images/0319/panel_1.jpg,0319_1,"[326.556396484375, 2.7577879428863525, 700.0, 186.1331787109375]",sky,0.62
./aesop/data/images/0319/panel_1.jpg,0319_1,"[0.15294961631298065, 108.1443862915039, 311.74761962890625, 319.3902893066406]",kite,0.61
./aesop/data/images/0319/panel_1.jpg,0319_1,"[236.96609497070312, 62.839908599853516, 376.9573059082031, 248.35606384277344]",woman,0.6
./aesop/data/images/0319/panel_1.jpg,0319_1,"[278.07293701171875, 61.903602600097656, 328.6310729980469, 115.4215087890625]",head,0.59
./aesop/data/images/0319/panel_1.jpg,0319_1,"[95.04219055175781, 116.79595184326172, 122.98918151855469, 138.6841583251953]",hand,0.59
./aesop/data/images/0319/panel_1.jpg,0319_1,"[2.141855478286743, 116.24954986572266, 120.43504333496094, 304.42236328125]",woman,0.57
./aesop/data/images/0319/panel_1.jpg,0319_1,"[21.462154388427734, 57.567752838134766, 75.1097412109375, 114.39616394042969]",head,0.49
./aesop/data/images/0319/panel_1.jpg,0319_1,"[100.37274932861328, 9.51965045928955, 607.8773193359375, 213.77313232421875]",sky,0.49
./aesop/data/images/0319/panel_2.jpg,0319_2,"[541.4246215820312, 8.586966514587402, 623.22998046875, 203.47010803222656]",girl,0.63
./aesop/data/images/0319/panel_2.jpg,0319_2,"[494.6092834472656, 14.572280883789062, 634.0181884765625, 239.1306610107422]",girl,0.62
./aesop/data/images/0319/panel_2.jpg,0319_2,"[545.8853149414062, 2.4537835121154785, 597.4129028320312, 56.622676849365234]",head,0.59
./aesop/data/images/0319/panel_2.jpg,0319_2,"[6.4062113761901855, 100.31449890136719, 103.23309326171875, 313.3199157714844]",woman,0.54
./aesop/data/images/0319/panel_2.jpg,0319_2,"[548.524169921875, 99.126220703125, 574.5584106445312, 117.70281982421875]",hand,0.53
./aesop/data/images/0319/panel_2.jpg,0319_2,"[0.0, 2.715071439743042, 282.52008056640625, 243.599853515625]",sky,0.48
./aesop/data/images/0319/panel_2.jpg,0319_2,"[0.0, 0.4119512736797333, 254.2079315185547, 126.85993194580078]",sky,0.46
./aesop/data/images/0319/panel_2.jpg,0319_2,"[24.98078727722168, 0.0, 475.7013854980469, 152.9910125732422]",sky,0.44
./aesop/data/images/0319/panel_2.jpg,0319_2,"[84.66938781738281, 135.39015197753906, 529.5888671875, 340.5442199707031]",kite,0.44
./aesop/data/images/0319/panel_2.jpg,0319_2,"[344.0196838378906, 2.518845796585083, 700.0, 188.36956787109375]",sky,0.43
./aesop/data/images/5394/panel_0.jpg,5394_0,"[608.2178344726562, 143.8644561767578, 663.7566528320312, 251.47593688964844]",television,0.9
./aesop/data/images/5394/panel_0.jpg,5394_0,"[29.32831382751465, 26.971532821655273, 506.3035583496094, 300.049560546875]",wall,0.85
./aesop/data/images/5394/panel_0.jpg,5394_0,"[138.01702880859375, 0.0, 643.2450561523438, 248.05517578125]",wall,0.8
./aesop/data/images/5394/panel_0.jpg,5394_0,"[270.5767517089844, 47.1973762512207, 699.7539672851562, 294.3032531738281]",wall,0.75
./aesop/data/images/5394/panel_0.jpg,5394_0,"[0.0, 1.2032256126403809, 272.1297302246094, 306.3197326660156]",wall,0.7
./aesop/data/images/5394/panel_0.jpg,5394_0,"[162.9058380126953, 99.68242645263672, 652.2437133789062, 359.4628601074219]",wall,0.59
./aesop/data/images/5394/panel_0.jpg,5394_0,"[564.7066650390625, 224.13104248046875, 700.0, 393.13818359375]",table,0.52
./aesop/data/images/5394/panel_0.jpg,5394_0,"[405.56146240234375, 97.53154754638672, 529.085693359375, 163.35906982421875]",painting,0.5
./aesop/data/images/5394/panel_0.jpg,5394_0,"[179.84169006347656, 88.4881362915039, 274.4164733886719, 159.22340393066406]",painting,0.44
./aesop/data/images/5394/panel_0.jpg,5394_0,"[396.7420654296875, 82.14817810058594, 538.9068603515625, 169.92591857910156]",picture,0.43
./aesop/data/images/5394/panel_1.jpg,5394_1,"[608.1978759765625, 143.81790161132812, 663.8009033203125, 251.49375915527344]",television,0.9
./aesop/data/images/5394/panel_1.jpg,5394_1,"[283.3218078613281, 208.01565551757812, 364.48077392578125, 356.650634765625]",pants,0.82
./aesop/data/images/5394/panel_1.jpg,5394_1,"[3.246974229812622, 62.40277862548828, 316.3435363769531, 372.0973815917969]",wall,0.81
./aesop/data/images/5394/panel_1.jpg,5394_1,"[9.389974594116211, 19.931440353393555, 454.982666015625, 295.8781433105469]",wall,0.78
./aesop/data/images/5394/panel_1.jpg,5394_1,"[381.794189453125, 211.30430603027344, 467.0595703125, 373.85101318359375]",pants,0.74
